apple_id,frame,aperture_ratio,aperture_mm,committed,code,code_phys,where,n_fingers,normal_n,seat_x_palm,neighbour_moved_mm,hit_by_fruit,hit_by_gripper,diag_clearance_mm,diag_blocking_bodies,finger_close,approach_tilt_deg,n_tries,steps,secs,obs_dim_est,lat_ripeness,lat_az_f_max,lat_stem_stiffness,lat_stem_pull_force,lat_spur_break_force,obs_ax_x,obs_ax_y,obs_ax_z,obs_lean_deg,obs_nearest_diam,obs_bearing_cos,obs_bearing_sin,obs_nb_along,obs_nb_radial,obs_n_neighbours,obs_dim,obs_visible_frac,obs_n_points
002441_439_338,2441,1.2,90.0,False,SUCCESS,SUCCESS,abscission zone,3,6.571626025471302,1.0,0.0,0,0,9999.0,0,0.4891,0.0,1,364,3.46,0.0743151480099917,0.8744,34.309,0.03145,17.296,54.964,0.0001353183007682,0.0005378224231662,0.9999998462179874,0.0317753546106647,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.5248725239091101,22337.0
002441_439_338,2441,1.45,108.0,False,SUCCESS,SUCCESS,abscission zone,3,6.758031234175489,1.0,0.0,0,0,9999.0,0,0.6566,0.0,1,366,3.42,0.0743151480099917,0.8744,34.309,0.03145,17.296,54.964,0.0001353183007682,0.0005378224231662,0.9999998462179874,0.0317753546106647,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.5248725239091101,22337.0
002445_370_471,2445,0.85,66.0,False,SUCCESS,SUCCESS,abscission zone,3,5.109499534037234,1.433,0.0,0,0,9999.0,0,0.1,0.0,1,396,3.25,0.0766575582927526,0.8052,37.257,0.02792,18.698,44.011,-8.587933479280918e-05,-0.0014510980318079,0.9999989434690628,0.0832872989109965,99.0,0.0,0.0,99.0,99.0,0,0.0819,0.3060986878580669,16563.0
002445_370_471,2445,1.0,76.0,True,SUCCESS,SUCCESS,abscission zone,3,7.147057575620904,0.996,0.0,0,0,9999.0,0,0.2086,0.0,1,394,3.55,0.0766575582927526,0.8052,37.257,0.02792,18.698,44.011,-8.587933479280918e-05,-0.0014510980318079,0.9999989434690628,0.0832872989109965,99.0,0.0,0.0,99.0,99.0,0,0.0819,0.3060986878580669,16563.0
002445_370_471,2445,1.2,92.0,False,SUCCESS,SUCCESS,abscission zone,3,6.100687137105128,0.997,0.0,0,0,9999.0,0,0.4618,0.0,1,395,3.51,0.0766575582927526,0.8052,37.257,0.02792,18.698,44.011,-8.587933479280918e-05,-0.0014510980318079,0.9999989434690628,0.0832872989109965,99.0,0.0,0.0,99.0,99.0,0,0.0819,0.3060986878580669,16563.0
002445_370_471,2445,1.45,112.0,False,SUCCESS,SUCCESS,abscission zone,3,6.409586939825438,0.998,0.0,0,0,9999.0,0,0.6475,0.0,1,397,3.5,0.0766575582927526,0.8052,37.257,0.02792,18.698,44.011,-8.587933479280918e-05,-0.0014510980318079,0.9999989434690628,0.0832872989109965,99.0,0.0,0.0,99.0,99.0,0,0.0819,0.3060986878580669,16563.0
002449_627_895,2449,0.85,70.28,False,SUCCESS,SUCCESS,abscission zone,3,7.139869379304486,1.019,0.0,0,0,9999.0,0,0.1,0.0,1,677,3.99,0.0826814495951645,0.6717,44.665,0.05467,20.406,50.077,-0.0007536865298003,-0.0015645493024581,0.9999984920699104,0.0995011931301536,99.0,0.0,0.0,99.0,99.0,0,0.0834,0.4042034370645611,24367.0
002449_627_895,2449,1.0,82.0,False,SUCCESS,SUCCESS,abscission zone,3,6.909331695342814,0.997,0.0,0,0,9999.0,0,0.2965,0.0,1,629,3.75,0.0826814495951645,0.6717,44.665,0.05467,20.406,50.077,-0.0007536865298003,-0.0015645493024581,0.9999984920699104,0.0995011931301536,99.0,0.0,0.0,99.0,99.0,0,0.0834,0.4042034370645611,24367.0
002449_627_895,2449,1.2,100.0,True,SUCCESS,SUCCESS,abscission zone,3,6.184421506498399,0.997,0.0,0,0,9999.0,0,0.5295,0.0,1,630,3.66,0.0826814495951645,0.6717,44.665,0.05467,20.406,50.077,-0.0007536865298003,-0.0015645493024581,0.9999984920699104,0.0995011931301536,99.0,0.0,0.0,99.0,99.0,0,0.0834,0.4042034370645611,24367.0
002449_627_895,2449,1.45,120.0,False,SUCCESS,SUCCESS,abscission zone,3,6.238946983521405,0.998,0.0,0,0,9999.0,0,0.6878,0.0,1,634,3.74,0.0826814495951645,0.6717,44.665,0.05467,20.406,50.077,-0.0007536865298003,-0.0015645493024581,0.9999984920699104,0.0995011931301536,99.0,0.0,0.0,99.0,99.0,0,0.0834,0.4042034370645611,24367.0
002453_889_793,2453,0.85,46.58,True,SUCCESS,SUCCESS,abscission zone,3,15.305286618305743,1.0,0.0,0,0,9999.0,0,0.1955,0.0,1,388,3.41,0.0548047128010284,0.8091,37.081,0.02757,17.639,41.89,1.73617385999823e-13,-4.980035682144559e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0506,0.3654259266492208,9356.0
002453_889_793,2453,1.0,54.0,False,SUCCESS,SUCCESS,abscission zone,3,16.32997255898011,1.0,0.0,0,0,9999.0,0,0.4031,0.0,1,379,3.38,0.0548047128010284,0.8091,37.081,0.02757,17.639,41.89,1.73617385999823e-13,-4.980035682144559e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0506,0.3654259266492208,9356.0
002453_889_793,2453,1.2,66.0,False,SUCCESS,SUCCESS,abscission zone,3,11.54440515804153,1.0,0.0,0,0,9999.0,0,0.6076,0.0,1,379,3.48,0.0548047128010284,0.8091,37.081,0.02757,17.639,41.89,1.73617385999823e-13,-4.980035682144559e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0506,0.3654259266492208,9356.0
002453_889_793,2453,1.45,80.0,False,SUCCESS,SUCCESS,abscission zone,3,10.59424710737236,1.0,0.0,0,0,9999.0,0,0.756,0.0,1,378,3.32,0.0548047128010284,0.8091,37.081,0.02757,17.639,41.89,1.73617385999823e-13,-4.980035682144559e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0506,0.3654259266492208,9356.0
002455_338_606,2455,0.85,44.24,False,SUCCESS,SUCCESS,abscission zone,3,8.498847610579444,1.074,0.0,0,0,68.28,0,0.1021,0.0,1,372,5.31,0.0520447261736017,0.8278,36.239,0.02701,18.79,54.725,1.5326702651160741e-12,-1.5582205435453762e-14,1.0,0.0,1.9280225953982144,0.9471689445912624,0.1754455671823464,-0.5176654260841627,1.8572274053015607,1,0.0506,0.1731328806983511,5712.0
002455_338_606,2455,1.0,52.0,False,SUCCESS,SUCCESS,abscission zone,3,17.311994712305523,1.0,0.0,0,0,68.28,0,0.3562,0.0,1,366,4.4,0.0520447261736017,0.8278,36.239,0.02701,18.79,54.725,1.5326702651160741e-12,-1.5582205435453762e-14,1.0,0.0,1.9280225953982144,0.9471689445912624,0.1754455671823464,-0.5176654260841627,1.8572274053015607,1,0.0506,0.1731328806983511,5712.0
002455_338_606,2455,1.2,62.0,True,SUCCESS,SUCCESS,abscission zone,3,12.923977873293463,1.0,0.0,0,0,68.28,0,0.5505,0.0,1,366,4.84,0.0520447261736017,0.8278,36.239,0.02701,18.79,54.725,1.5326702651160741e-12,-1.5582205435453762e-14,1.0,0.0,1.9280225953982144,0.9471689445912624,0.1754455671823464,-0.5176654260841627,1.8572274053015607,1,0.0506,0.1731328806983511,5712.0
002455_338_606,2455,1.45,76.0,False,SUCCESS,SUCCESS,abscission zone,3,10.827135764028904,1.0,0.0,0,0,68.28,0,0.7198,0.0,1,366,4.32,0.0520447261736017,0.8278,36.239,0.02701,18.79,54.725,1.5326702651160741e-12,-1.5582205435453762e-14,1.0,0.0,1.9280225953982144,0.9471689445912624,0.1754455671823464,-0.5176654260841627,1.8572274053015607,1,0.0506,0.1731328806983511,5712.0
002457_576_424,2457,0.85,50.48,False,SUCCESS,SUCCESS,abscission zone,3,10.002014713856497,1.022,0.0,0,0,63.09,0,0.1267,0.0,1,363,4.73,0.0593849441588187,0.8792,34.121,0.0317,17.349,55.792,5.133015432321177e-11,0.0,1.0,0.0,1.8509221795852744,0.86526166309696,-0.0017432764089106,-0.927899642023056,1.6015352538155967,2,0.057,0.2871235226839497,12050.0
002457_576_424,2457,1.0,60.0,False,SUCCESS,SUCCESS,abscission zone,3,13.275953875299242,1.0,0.0,0,0,63.09,0,0.3864,0.0,1,354,4.6,0.0593849441588187,0.8792,34.121,0.0317,17.349,55.792,5.133015432321177e-11,0.0,1.0,0.0,1.8509221795852744,0.86526166309696,-0.0017432764089106,-0.927899642023056,1.6015352538155967,2,0.057,0.2871235226839497,12050.0
002457_576_424,2457,1.2,72.0,False,SUCCESS,SUCCESS,abscission zone,3,9.814999112231147,1.0,0.0,0,0,63.09,0,0.5789,0.0,1,354,4.6,0.0593849441588187,0.8792,34.121,0.0317,17.349,55.792,5.133015432321177e-11,0.0,1.0,0.0,1.8509221795852744,0.86526166309696,-0.0017432764089106,-0.927899642023056,1.6015352538155967,2,0.057,0.2871235226839497,12050.0
002457_576_424,2457,1.45,86.0,True,SUCCESS,SUCCESS,abscission zone,3,9.433416669583124,1.0,0.0,0,0,63.09,0,0.7231,0.0,1,355,4.63,0.0593849441588187,0.8792,34.121,0.0317,17.349,55.792,5.133015432321177e-11,0.0,1.0,0.0,1.8509221795852744,0.86526166309696,-0.0017432764089106,-0.927899642023056,1.6015352538155967,2,0.057,0.2871235226839497,12050.0
002458_729_927,2458,0.85,50.0,False,SUCCESS,SUCCESS,abscission zone,3,8.486232364078978,1.038,0.0,0,0,9999.0,0,0.1,0.0,1,323,4.58,0.0584815536640289,1.0,30.0,0.02308,15.734,43.978,1.2203995193204657e-15,-1.9564717977116748e-10,1.0,0.0,3.403638415119225,-0.2731301514372869,0.2847289811194977,3.127514659496259,1.3429097197918065,1,0.0573,0.2259032315476341,8885.0
002458_729_927,2458,1.0,58.0,False,SUCCESS,SUCCESS,abscission zone,3,13.808880931259967,1.0,0.0,0,0,9999.0,0,0.3364,0.0,1,314,4.34,0.0584815536640289,1.0,30.0,0.02308,15.734,43.978,1.2203995193204657e-15,-1.9564717977116748e-10,1.0,0.0,3.403638415119225,-0.2731301514372869,0.2847289811194977,3.127514659496259,1.3429097197918065,1,0.0573,0.2259032315476341,8885.0
002458_729_927,2458,1.2,70.0,True,SUCCESS,SUCCESS,abscission zone,3,9.934922004366571,1.0,0.0,0,0,9999.0,0,0.5477,0.0,1,314,4.71,0.0584815536640289,1.0,30.0,0.02308,15.734,43.978,1.2203995193204657e-15,-1.9564717977116748e-10,1.0,0.0,3.403638415119225,-0.2731301514372869,0.2847289811194977,3.127514659496259,1.3429097197918065,1,0.0573,0.2259032315476341,8885.0
002458_729_927,2458,1.45,84.0,False,SUCCESS,SUCCESS,abscission zone,3,9.470327377481746,1.0,0.0,0,0,9999.0,0,0.7019,0.0,1,315,4.33,0.0584815536640289,1.0,30.0,0.02308,15.734,43.978,1.2203995193204657e-15,-1.9564717977116748e-10,1.0,0.0,3.403638415119225,-0.2731301514372869,0.2847289811194977,3.127514659496259,1.3429097197918065,1,0.0573,0.2259032315476341,8885.0
002460_792_775,2460,0.85,44.64,False,SUCCESS,SUCCESS,abscission zone,3,6.089918495082074,1.567,0.0,0,0,67.85,0,0.1,0.0,1,350,4.66,0.0525200550733626,0.9007,33.307,0.03636,17.997,52.427,3.343409810047838e-11,7.172293249886773e-12,1.0,0.0,1.86826491800919,-0.8345518800235611,0.4632773042850348,-0.5570353302523008,1.7832906226172434,2,0.0533,0.2930830039525691,10381.0
002460_792_775,2460,1.0,52.0,False,SUCCESS,SUCCESS,abscission zone,3,16.89807364688849,1.0,0.0,0,0,67.85,0,0.2854,0.0,1,347,4.63,0.0525200550733626,0.9007,33.307,0.03636,17.997,52.427,3.343409810047838e-11,7.172293249886773e-12,1.0,0.0,1.86826491800919,-0.8345518800235611,0.4632773042850348,-0.5570353302523008,1.7832906226172434,2,0.0533,0.2930830039525691,10381.0
002460_792_775,2460,1.2,64.0,True,SUCCESS,SUCCESS,abscission zone,3,12.070368191362922,1.0,0.0,0,0,67.85,0,0.5309,0.0,1,347,5.19,0.0525200550733626,0.9007,33.307,0.03636,17.997,52.427,3.343409810047838e-11,7.172293249886773e-12,1.0,0.0,1.86826491800919,-0.8345518800235611,0.4632773042850348,-0.5570353302523008,1.7832906226172434,2,0.0533,0.2930830039525691,10381.0
002460_792_775,2460,1.45,76.0,False,SUCCESS,SUCCESS,abscission zone,3,10.385694928299507,1.0,0.0,0,0,67.85,0,0.6808,0.0,1,348,4.62,0.0525200550733626,0.9007,33.307,0.03636,17.997,52.427,3.343409810047838e-11,7.172293249886773e-12,1.0,0.0,1.86826491800919,-0.8345518800235611,0.4632773042850348,-0.5570353302523008,1.7832906226172434,2,0.0533,0.2930830039525691,10381.0
002461_886_267,2461,0.85,48.0,False,SUCCESS,SUCCESS,abscission zone,3,6.230411533607508,1.374,0.0,0,0,120.05,0,0.1,0.0,1,358,4.67,0.0564751322453493,0.869,34.523,0.03173,17.099,36.854,5.133015432321177e-11,0.0,1.0,0.0,3.107791140247345,-0.572820256846411,0.3929512863655937,-2.2355934825475177,2.158816238634256,2,0.057,0.0667142497270971,1589.0
002461_886_267,2461,1.0,56.0,False,SUCCESS,SUCCESS,abscission zone,3,14.517183347046016,1.0,0.0,0,0,82.17,0,0.2954,0.0,1,358,4.71,0.0564751322453493,0.869,34.523,0.03173,17.099,36.854,5.133015432321177e-11,0.0,1.0,0.0,3.107791140247345,-0.572820256846411,0.3929512863655937,-2.2355934825475177,2.158816238634256,2,0.057,0.0667142497270971,1589.0
002461_886_267,2461,1.2,68.0,True,SUCCESS,SUCCESS,abscission zone,3,10.578010066806126,1.0,0.0,0,0,82.17,0,0.5245,0.0,1,357,5.14,0.0564751322453493,0.869,34.523,0.03173,17.099,36.854,5.133015432321177e-11,0.0,1.0,0.0,3.107791140247345,-0.572820256846411,0.3929512863655937,-2.2355934825475177,2.158816238634256,2,0.057,0.0667142497270971,1589.0
002461_886_267,2461,1.45,82.0,False,SUCCESS,SUCCESS,abscission zone,3,9.583547495694429,1.0,0.0,0,0,82.17,0,0.6877,0.0,1,358,4.61,0.0564751322453493,0.869,34.523,0.03173,17.099,36.854,5.133015432321177e-11,0.0,1.0,0.0,3.107791140247345,-0.572820256846411,0.3929512863655937,-2.2355934825475177,2.158816238634256,2,0.057,0.0667142497270971,1589.0
002462_304_165,2462,0.85,46.4,True,SUCCESS,SUCCESS,abscission zone,3,6.303083773944911,1.399,0.0,0,0,57.3,0,0.1,0.0,1,343,4.62,0.0545884989222379,0.9086,33.018,0.02443,16.477,44.925,-5.533382771656516e-17,9.878683752826454e-16,1.0,0.0,1.9322443454750384,-0.6590117266066103,0.4866240703687828,-1.10813928233151,1.5829073066904662,2,0.0549,0.3219312981521172,11115.0
002462_304_165,2462,1.0,54.0,False,SUCCESS,SUCCESS,abscission zone,3,15.673684056146222,1.0,0.0,0,0,57.3,0,0.297,0.0,1,342,4.66,0.0545884989222379,0.9086,33.018,0.02443,16.477,44.925,-5.533382771656516e-17,9.878683752826454e-16,1.0,0.0,1.9322443454750384,-0.6590117266066103,0.4866240703687828,-1.10813928233151,1.5829073066904662,2,0.0549,0.3219312981521172,11115.0
002462_304_165,2462,1.2,66.0,False,SUCCESS,SUCCESS,abscission zone,3,11.309210726027482,1.0,0.0,0,0,57.3,0,0.5321,0.0,1,342,5.16,0.0545884989222379,0.9086,33.018,0.02443,16.477,44.925,-5.533382771656516e-17,9.878683752826454e-16,1.0,0.0,1.9322443454750384,-0.6590117266066103,0.4866240703687828,-1.10813928233151,1.5829073066904662,2,0.0549,0.3219312981521172,11115.0
002462_304_165,2462,1.45,80.0,False,SUCCESS,SUCCESS,abscission zone,3,9.96608621738632,1.0,0.0,0,0,57.3,0,0.6974,0.0,1,343,4.67,0.0545884989222379,0.9086,33.018,0.02443,16.477,44.925,-5.533382771656516e-17,9.878683752826454e-16,1.0,0.0,1.9322443454750384,-0.6590117266066103,0.4866240703687828,-1.10813928233151,1.5829073066904662,2,0.0549,0.3219312981521172,11115.0
002464_879_629,2464,0.85,48.82,False,SUCCESS,SUCCESS,abscission zone,3,11.451091697751629,1.017,0.0,0,0,9999.0,0,0.148,0.0,1,356,3.45,0.0574363358707447,0.8949,33.524,0.03834,20.413,57.616,-1.519326805200115e-11,-3.946797729752909e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0545,0.34134375,10923.0
002464_879_629,2464,1.0,58.0,False,SUCCESS,SUCCESS,abscission zone,3,14.241473436661192,1.0,0.0,0,0,9999.0,0,0.3997,0.0,1,347,3.4,0.0574363358707447,0.8949,33.524,0.03834,20.413,57.616,-1.519326805200115e-11,-3.946797729752909e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0545,0.34134375,10923.0
002464_879_629,2464,1.2,68.0,True,SUCCESS,SUCCESS,abscission zone,3,10.674153651559836,1.0,0.0,0,0,9999.0,0,0.5676,0.0,1,347,3.45,0.0574363358707447,0.8949,33.524,0.03834,20.413,57.616,-1.519326805200115e-11,-3.946797729752909e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0545,0.34134375,10923.0
002464_879_629,2464,1.45,84.0,False,SUCCESS,SUCCESS,abscission zone,3,9.844805611229344,1.0,0.0,0,0,9999.0,0,0.7383,0.0,1,348,3.46,0.0574363358707447,0.8949,33.524,0.03834,20.413,57.616,-1.519326805200115e-11,-3.946797729752909e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0545,0.34134375,10923.0
002465_920_484,2465,0.85,44.77,False,SUCCESS,SUCCESS,abscission zone,3,5.99692247785402,1.638,0.0,0,0,9999.0,0,0.1,0.0,1,338,4.23,0.0526684225347537,0.9336,32.135,0.03957,18.335,58.634,-2.3088544187992395e-11,-1.4487797687339226e-10,1.0,0.0,3.808363515672757,-0.6979469901541172,-0.5614765304149254,1.692962605875752,3.4113795277883905,1,0.0545,0.2642237520451949,8559.0
002465_920_484,2465,1.0,52.0,False,SUCCESS,SUCCESS,abscission zone,3,16.683640004823044,1.0,0.0,0,0,9999.0,0,0.2524,0.0,1,334,4.35,0.0526684225347537,0.9336,32.135,0.03957,18.335,58.634,-2.3088544187992395e-11,-1.4487797687339226e-10,1.0,0.0,3.808363515672757,-0.6979469901541172,-0.5614765304149254,1.692962605875752,3.4113795277883905,1,0.0545,0.2642237520451949,8559.0
002465_920_484,2465,1.2,64.0,False,SUCCESS,SUCCESS,abscission zone,3,12.044184347689244,1.0,0.0,0,0,9999.0,0,0.5086,0.0,1,334,4.81,0.0526684225347537,0.9336,32.135,0.03957,18.335,58.634,-2.3088544187992395e-11,-1.4487797687339226e-10,1.0,0.0,3.808363515672757,-0.6979469901541172,-0.5614765304149254,1.692962605875752,3.4113795277883905,1,0.0545,0.2642237520451949,8559.0
002465_920_484,2465,1.45,76.0,True,SUCCESS,SUCCESS,abscission zone,3,10.185296540078614,1.0,0.0,0,0,9999.0,0,0.6633,0.0,1,334,4.39,0.0526684225347537,0.9336,32.135,0.03957,18.335,58.634,-2.3088544187992395e-11,-1.4487797687339226e-10,1.0,0.0,3.808363515672757,-0.6979469901541172,-0.5614765304149254,1.692962605875752,3.4113795277883905,1,0.0545,0.2642237520451949,8559.0
002466_533_366,2466,0.85,50.0,False,SUCCESS,SUCCESS,abscission zone,3,12.453445126316616,1.0,0.0,0,0,52.21,0,0.1646,0.0,1,345,5.04,0.0581186294666652,0.9292,32.284,0.02403,17.39,52.175,-2.2876829139806966e-11,1.8240721285673827e-10,1.0,0.0,2.838576688845816,-0.3515461667693986,0.0115060000605215,-2.6571911753780864,0.9984250978174084,2,0.0553,0.2593855503038487,7683.0
002466_533_366,2466,1.0,58.0,False,SUCCESS,SUCCESS,abscission zone,3,14.125065553721113,1.0,0.0,0,0,52.21,0,0.3819,0.0,1,335,4.65,0.0581186294666652,0.9292,32.284,0.02403,17.39,52.175,-2.2876829139806966e-11,1.8240721285673827e-10,1.0,0.0,2.838576688845816,-0.3515461667693986,0.0115060000605215,-2.6571911753780864,0.9984250978174084,2,0.0553,0.2593855503038487,7683.0
002466_533_366,2466,1.2,70.0,True,SUCCESS,SUCCESS,abscission zone,3,10.181628654951258,1.0,0.0,0,0,52.21,0,0.5808,0.0,1,335,4.66,0.0581186294666652,0.9292,32.284,0.02403,17.39,52.175,-2.2876829139806966e-11,1.8240721285673827e-10,1.0,0.0,2.838576688845816,-0.3515461667693986,0.0115060000605215,-2.6571911753780864,0.9984250978174084,2,0.0553,0.2593855503038487,7683.0
002466_533_366,2466,1.45,84.0,False,SUCCESS,SUCCESS,abscission zone,3,9.695624576901084,1.0,0.0,0,0,59.8,0,0.728,12.0,4,358,4.78,0.0581186294666652,0.9292,32.284,0.02403,17.39,52.175,-2.2876829139806966e-11,1.8240721285673827e-10,1.0,0.0,2.838576688845816,-0.3515461667693986,0.0115060000605215,-2.6571911753780864,0.9984250978174084,2,0.0553,0.2593855503038487,7683.0
002468_659_680,2468,0.85,48.0,False,SUCCESS,SUCCESS,abscission zone,3,14.733415842283875,1.0,0.0,0,0,9999.0,0,0.1935,0.0,1,528,3.59,0.0558352771495172,0.6842,43.847,0.04537,22.704,49.352,-5.884592897499333e-13,5.8250705464322055e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0522,0.1531696356925052,4772.0
002468_659_680,2468,1.0,56.0,False,SUCCESS,SUCCESS,abscission zone,3,15.275278365796572,1.0,0.0,0,0,9999.0,0,0.4093,0.0,1,503,3.55,0.0558352771495172,0.6842,43.847,0.04537,22.704,49.352,-5.884592897499333e-13,5.8250705464322055e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0522,0.1531696356925052,4772.0
002468_659_680,2468,1.2,68.0,True,SUCCESS,SUCCESS,abscission zone,3,10.884606192021606,1.0,0.0,0,0,9999.0,0,0.6064,0.0,1,501,3.46,0.0558352771495172,0.6842,43.847,0.04537,22.704,49.352,-5.884592897499333e-13,5.8250705464322055e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0522,0.1531696356925052,4772.0
002468_659_680,2468,1.45,80.0,False,SUCCESS,SUCCESS,abscission zone,3,10.362953916920304,1.0,0.0,0,0,9999.0,0,0.7343,0.0,1,502,3.53,0.0558352771495172,0.6842,43.847,0.04537,22.704,49.352,-5.884592897499333e-13,5.8250705464322055e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0522,0.1531696356925052,4772.0
002469_536_490,2469,0.85,40.91,True,SUCCESS,SUCCESS,abscission zone,3,6.193333333468834,1.745,0.0,0,0,111.48,0,0.1,0.0,1,354,4.62,0.0481236411399818,0.8853,33.888,0.02514,20.143,55.182,4.580849246428162e-13,0.0,1.0,0.0,2.135833297909884,0.7625536558001411,0.5375502143272913,0.768756662745844,1.992685893447456,2,0.051,0.3822738042648889,9519.0
002469_536_490,2469,1.0,48.0,False,SUCCESS,SUCCESS,abscission zone,3,17.168540663611097,1.0,0.0,0,0,111.48,0,0.2313,0.0,1,352,4.73,0.0481236411399818,0.8853,33.888,0.02514,20.143,55.182,4.580849246428162e-13,0.0,1.0,0.0,2.135833297909884,0.7625536558001411,0.5375502143272913,0.768756662745844,1.992685893447456,2,0.051,0.3822738042648889,9519.0
002469_536_490,2469,1.2,58.0,False,SUCCESS,SUCCESS,abscission zone,3,14.707231450582643,1.0,0.0,0,0,111.48,0,0.4751,0.0,1,349,4.67,0.0481236411399818,0.8853,33.888,0.02514,20.143,55.182,4.580849246428162e-13,0.0,1.0,0.0,2.135833297909884,0.7625536558001411,0.5375502143272913,0.768756662745844,1.992685893447456,2,0.051,0.3822738042648889,9519.0
002469_536_490,2469,1.45,70.0,False,SUCCESS,SUCCESS,abscission zone,3,11.062903566479292,1.0,0.0,0,0,111.48,0,0.6505,0.0,1,348,4.58,0.0481236411399818,0.8853,33.888,0.02514,20.143,55.182,4.580849246428162e-13,0.0,1.0,0.0,2.135833297909884,0.7625536558001411,0.5375502143272913,0.768756662745844,1.992685893447456,2,0.051,0.3822738042648889,9519.0
002470_216_198,2470,0.85,50.0,True,SUCCESS,SUCCESS,abscission zone,3,5.81833888919463,1.506,0.0,0,0,66.89,0,0.1,0.0,1,390,4.31,0.0586080579930019,0.795,37.736,0.03253,17.791,41.738,-7.156409643118728e-10,0.0,1.0,0.0,1.70550815598582,0.9034805269219156,0.1586774858120748,-0.6790929851823285,1.564477800293218,1,0.0603,0.2332956746287927,8673.0
002470_216_198,2470,1.0,58.0,False,SUCCESS,SUCCESS,abscission zone,3,13.249213336025578,1.0,0.0,0,0,66.89,0,0.2646,0.0,1,389,4.37,0.0586080579930019,0.795,37.736,0.03253,17.791,41.738,-7.156409643118728e-10,0.0,1.0,0.0,1.70550815598582,0.9034805269219156,0.1586774858120748,-0.6790929851823285,1.564477800293218,1,0.0603,0.2332956746287927,8673.0
002470_216_198,2470,1.2,70.0,False,SUCCESS,SUCCESS,abscission zone,3,9.87085987428587,1.0,0.0,0,0,66.89,0,0.4968,0.0,1,389,4.88,0.0586080579930019,0.795,37.736,0.03253,17.791,41.738,-7.156409643118728e-10,0.0,1.0,0.0,1.70550815598582,0.9034805269219156,0.1586774858120748,-0.6790929851823285,1.564477800293218,1,0.0603,0.2332956746287927,8673.0
002470_216_198,2470,1.45,84.0,False,SUCCESS,SUCCESS,abscission zone,3,9.05855864568945,1.0,0.0,0,0,66.89,0,0.6625,0.0,1,390,4.28,0.0586080579930019,0.795,37.736,0.03253,17.791,41.738,-7.156409643118728e-10,0.0,1.0,0.0,1.70550815598582,0.9034805269219156,0.1586774858120748,-0.6790929851823285,1.564477800293218,1,0.0603,0.2332956746287927,8673.0
002473_97_938,2473,0.85,46.0,False,SUCCESS,SUCCESS,abscission zone,3,6.4425915650447765,1.355,0.0,0,0,9999.0,0,0.1,0.0,1,361,3.35,0.0539849465089291,0.8604,34.867,0.04171,23.548,57.685,4.402991953732103e-11,-1.6793167669907968e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0542,0.3081929692808354,8618.0
002473_97_938,2473,1.0,54.0,False,SUCCESS,SUCCESS,abscission zone,3,15.793453928266262,1.0,0.0,0,0,9999.0,0,0.3149,0.0,1,361,3.37,0.0539849465089291,0.8604,34.867,0.04171,23.548,57.685,4.402991953732103e-11,-1.6793167669907968e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0542,0.3081929692808354,8618.0
002473_97_938,2473,1.2,64.0,False,SUCCESS,SUCCESS,abscission zone,3,12.048820656441755,1.0,0.0,0,0,9999.0,0,0.5142,0.0,1,361,3.47,0.0539849465089291,0.8604,34.867,0.04171,23.548,57.685,4.402991953732103e-11,-1.6793167669907968e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0542,0.3081929692808354,8618.0
002473_97_938,2473,1.45,78.0,True,SUCCESS,SUCCESS,abscission zone,3,10.156010905575602,1.0,0.0,0,0,9999.0,0,0.6879,0.0,1,361,3.4,0.0539849465089291,0.8604,34.867,0.04171,23.548,57.685,4.402991953732103e-11,-1.6793167669907968e-11,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0542,0.3081929692808354,8618.0
002475_626_248,2475,0.85,52.06,False,APPROACH_BLOCKED,SUCCESS,abscission zone,3,5.655047257584382,1.536,0.0,0,50,38.95,0,0.1,12.0,4,347,4.54,0.0612478924731723,0.94,31.915,0.02874,21.994,44.557,-6.21059740805076e-07,-1.1449751201367459e-07,0.9999999999998008,3.6172204011721625e-05,2.1294238811792976,-0.1637543913663115,-0.4769509335202945,-1.838843900148746,1.0738245557922643,1,0.0637,0.438917640100547,14842.0
