target,neighbour,cls,aperture,dim_mm,n_live,n_surv,n_units,pre_lean_deg,pre_ax_x,pre_ax_y,pre_ax_z,pre_bearing_cos,pre_bearing_sin,pre_along,pre_radial,pre_dist,now_lean_deg,post_lean_deg,post_ax_x,post_ax_y,post_ax_z,post_bearing_cos,post_bearing_sin,moved_mm,step,tree,contact
60,107,SUCCESS,0.082,56.0,77,3,4,0.0,0.0,0.0,1.0,-0.9928480801820226,-0.1193846291566539,0.0163463570050776,0.0793445509168238,0.0810108705516111,0.0,0.0,0.0,0.0,1.0,-0.9928480801820226,-0.119384629156654,4.3344000000000245,16,6,False
60,106,SUCCESS,0.082,83.8,77,3,4,0.0,0.0,0.0,1.0,-0.9943516493593212,-0.1061357499450491,-0.0800349153949223,0.1258159161613307,0.1491148297178633,0.0,0.0,0.0,0.0,1.0,-0.9943516493593212,-0.1061357499450488,6.486119599999992,16,6,False
60,32,SUCCESS,0.082,54.3,77,3,4,0.0,-4.284782600220046e-11,1.1727026117848788e-10,1.0,-0.8965794380950323,0.4428829542725667,-0.1190016183889776,0.0657943784461906,0.1359789888707679,0.0,0.0,0.0,0.0,1.0,-0.8965794380009383,0.4428829544630518,4.202819600000046,16,6,False
53,75,SUCCESS,0.084,81.69999999999999,76,3,4,0.0040992000526103,2.2358707245886684e-05,6.796108390681929e-05,0.9999999974406896,0.6082042133490834,0.793780596175305,-0.1250608615152548,0.105473093167454,0.1635994879736736,0.0,0.0,0.0,0.0,1.0,0.6082346774171331,0.7937572533131753,6.323580517080424,17,6,False
53,77,SUCCESS,0.084,86.5,76,3,4,0.2041231983514657,0.0006016392634844,0.0035114457473269,0.9999936538693434,0.9868240330949204,0.1617971807735714,-0.0631537999897954,0.2238140824588442,0.2325535335359267,0.0,0.0,0.0,0.0,1.0,0.9870969738781132,0.160123590269115,6.697050031011031,17,6,False
53,82,SUCCESS,0.084,54.7,76,3,4,0.0,1.7048629851921687e-11,-2.0556792106068034e-10,1.0,-0.9544803353860788,0.298273849610184,0.0607111844777111,0.2872697059152758,0.2936149380691243,0.0,0.0,0.0,0.0,1.0,-0.9544803353300036,0.2982738497896247,4.233779500000095,17,6,False
13,86,NEIGHBOR_KNOCKED,0.068,62.7,75,3,4,50.0566533548517,0.7622102181691893,0.0826635797115986,0.6420298403561482,0.4879777595379095,0.8728560627024149,-0.0199486470888147,0.0559693113844161,0.0594181145570929,64.63019214908607,39.367350185036905,0.3309027102920368,-0.5411351862309285,0.7730951471482684,-0.4267144044025119,-0.9043864312755968,31.08451674612156,18,6,True
13,12,NEIGHBOR_KNOCKED,0.068,74.89999999999999,75,3,4,32.61818127043641,-0.5267713258999043,0.1143417242512207,0.8422813902164257,-0.7398794350822999,0.6727394901017014,0.0001188390621424,0.0961021171041859,0.0961021905818455,30.0273055301684,36.1825904236434,-0.3289394232748034,0.4902288314342642,0.8071397330365018,-0.4678603459557196,0.8838024081672295,20.667008496412333,18,6,False
13,84,NEIGHBOR_KNOCKED,0.068,78.10000000000001,75,3,4,0.0144799444710399,-4.511197344971389e-05,-0.0002486637788678,0.999999968065617,-0.9522448491207268,0.3053354668607042,-0.1557019218442319,0.0512041637595181,0.1639053228308917,0.0,0.0,0.0,0.0,1.0,-0.951945323629108,0.3062680212178095,6.044948889973972,18,6,False
106,32,NEIGHBOR_KNOCKED,0.086,54.3,74,3,4,0.0,0.0,0.0,1.0,0.841236156583673,0.540667854469202,-0.034400103,0.0785931232063298,0.0857918766651945,32.58509287667782,0.0,8.581702377904334e-11,-2.1813828240154956e-11,1.0,0.844291650108545,0.5358839515762626,4.206031537501085,19,6,False
106,107,NEIGHBOR_KNOCKED,0.086,56.0,74,3,4,0.0,0.0,0.0,1.0,0.9965094106513954,0.0834805036113747,0.100684712,0.0464904577967972,0.1108998372256638,0.0,0.0,0.0,0.0,1.0,0.9965094106879258,0.0834805031753081,4.334400243478463,19,6,False
106,33,NEIGHBOR_KNOCKED,0.086,59.6,74,3,4,0.0,-3.6963935798404254e-09,3.429258767644204e-09,1.0,0.9916574184965694,-0.1289013744718027,-0.0859928494674175,0.1137935646442614,0.1426315025300289,0.0,0.0,0.0,0.0,1.0,0.9916574180982248,-0.128901377536327,4.613040043478444,19,6,False
12,86,GRASP_FAILED,0.074,62.7,73,3,4,41.661974519173874,0.2225774416438151,-0.6263637014538059,0.7470795111448186,0.2446741178253598,-0.9696053713064824,0.0548448018376506,0.0341415154038364,0.0646033695923175,58.50162652581096,1.548605131859321e-05,-6.7758719772e-08,-2.612787151865476e-07,0.9999999999999636,0.3797707248870397,-0.9250806432515882,28.16916762854296,20,6,True
12,84,GRASP_FAILED,0.074,78.10000000000001,73,3,4,0.0,0.0,1.5598011372419464e-16,1.0,-0.0911801683515162,-0.9958344123896248,-0.1075105091947163,0.0629459750505613,0.1245821229646255,0.0,0.0,0.0,0.0,1.0,-0.0911801683049329,-0.99583441239389,6.04494040219511,20,6,False
12,85,GRASP_FAILED,0.074,47.2,73,3,4,0.0,-2.82871258104198e-13,-1.2326579641474905e-12,1.0,0.7902323149935879,-0.6128073827393685,-0.0749893971946259,0.1699626551679305,0.1857705946681181,0.0,0.0,0.0,0.0,1.0,0.7902323157411467,-0.6128073817753705,3.653280402195094,20,6,False
18,17,SUCCESS,0.082,40.3,73,3,4,0.0,0.0,1.813704250400932e-15,1.0,0.7270850418221692,0.6865474069271943,-0.1331545248492281,0.0569261876247168,0.1448127008425303,0.0,0.0,0.0,0.0,1.0,0.7270850418221717,0.6865474069271916,3.1192200000000057,21,6,False
18,63,SUCCESS,0.082,83.5,73,3,4,0.6395216018424408,-0.011133174963052,0.0007950308343732,0.999937708230475,-0.242688733323292,-0.9701042102361668,0.1256611322307589,0.1623458293482517,0.2052970736768743,0.6409823250351745,0.715206500101454,-0.0124506938219268,0.0008888958895565,0.9999220920088976,-0.2421316805669639,-0.9702433969194626,6.463252147842436,21,6,False
18,64,SUCCESS,0.082,82.8,73,3,4,0.7488576336943918,0.0130364429871992,-0.0009312069920752,0.9999145883563152,0.219703487959673,-0.9755666955049016,0.14708257505955,0.167010656370439,0.2225440253689886,0.747672571769575,0.8380292170996215,0.0145886854544215,-0.0010419567008157,0.9998930365708852,0.2188881792844411,-0.9757499500228236,6.409280902772856,21,6,False
85,84,SUCCESS,0.052,78.10000000000001,72,2,3,0.0,0.0,0.0,1.0,-0.9588456884258916,0.2839277122562684,-0.037304432,0.1460604231635175,0.1507490227548704,0.0,0.0,0.0,0.0,1.0,-0.9588456884258916,0.2839277122562684,6.044939999999999,22,6,False
85,86,SUCCESS,0.052,62.7,72,2,3,0.0,-2.3703504299631103e-14,-9.092819682153573e-14,1.0,-0.8594105494243243,0.5112861307899728,0.1022748588999963,0.1409543507246244,0.1741501528888637,0.0,29.7543181522707,-0.2169575291881219,-0.4463464903551382,0.8681614141830053,-0.7758000015114096,0.6309788884383507,20.136608551482663,22,6,False
84,86,SUCCESS,0.074,62.7,71,2,3,52.72044685666286,0.6020587398520661,-0.5202377826923154,0.6057044850643963,-0.2066547354760592,0.9784139309644562,0.0952064070181366,0.0965617521378444,0.1356039524248227,61.39956952683176,58.304191447417615,-0.8367282329658478,-0.1543723328146432,0.5254094089557354,0.8003103854885076,0.5995859295207285,57.05578032984778,23,6,False
84,12,SUCCESS,0.074,74.89999999999999,71,2,3,46.39648545309298,-0.6694825055289874,0.2759652012873602,0.6896639634409327,0.9986288767029528,-0.0523485111058455,0.111181602572803,0.0830061485979812,0.1387493043432177,37.92876250557913,46.173673482709816,0.70933246483443,0.1316289901909445,0.6924747383646744,-0.967664939747102,0.2522391016163777,62.33438810715591,23,6,False
58,56,NEIGHBOR_KNOCKED,0.08,77.10000000000001,70,2,3,20.79799835544972,-0.2417685540508855,-0.2600494712207863,0.9348380815894984,-0.0583720605490786,-0.998294897586507,-0.0668932630893936,0.060386356668058,0.0901178157657449,28.14887774078066,19.81020345900274,-0.3385090592340903,-0.0163870328931513,0.9408204302466068,-0.5471349427380553,-0.8370444160467383,14.172897762830614,24,6,True
58,57,NEIGHBOR_KNOCKED,0.08,90.9,70,2,3,17.055936448096347,0.2517352588377161,0.1505233840925422,0.9560188650331316,0.999961541498414,0.0087701496062271,-0.0932675732406198,0.1083635930019275,0.1429738035672332,16.62140304310306,16.062264184532786,0.2754218112238045,0.0263751796073877,0.9609615891402096,0.9815251656223052,-0.1913330845674803,10.212454075567836,24,6,False
30,29,SUCCESS,0.098,60.400000000000006,102,3,4,2.140419658925065,0.0189738119763751,-0.0321701491550039,0.9993022945847916,-0.94370961838931,-0.3307750839460294,-0.0056349982954276,0.0951409004905321,0.0953076290332458,2.1401058776539728,9.21798259592583,0.0173159065232607,-0.1592523632802032,0.9870860368635288,-0.9259030170097858,-0.3777613043870114,6.61835631350043,1,7,False
30,31,SUCCESS,0.098,74.89999999999999,102,3,4,0.0069803446816677,-0.0001218299979518,0.0,0.9999999925787258,-0.9987890942355986,-0.0491970043400271,0.0724149686588091,0.0934160106824295,0.1181967797263364,0.0,0.0,0.0,0.0,1.0,-0.9987891881255034,-0.0491950981663605,5.797262001550155,1,7,False
30,45,SUCCESS,0.098,81.4,102,3,4,0.0,3.1747521632933555e-10,0.0,1.0,-0.9376209927683,0.3476591346709983,-0.02904985914235,0.1022316227953074,0.1062788737969706,0.0,0.0,0.0,0.0,1.0,-0.9376209927900206,0.3476591346124193,6.300360029439123,1,7,False
43,44,NEIGHBOR_KNOCKED,0.086,81.69999999999999,101,3,4,16.695852646688508,0.2840174237319891,-0.0432473031203963,0.9578432929187616,0.9716633113659678,-0.2363692225001429,-0.0846661337258431,0.0515564482915755,0.0991283085729008,19.652781691585595,0.0127420569335923,-2.225692082209824e-05,0.0002212743038653,0.9999999752711556,0.7366723463486176,-0.6762498459336038,16.96811823834477,2,7,False
43,111,NEIGHBOR_KNOCKED,0.086,57.1,101,3,4,0.0,-3.789107809031462e-10,-6.35165950736925e-10,1.0,0.1669411647794849,-0.9859668592311148,-0.2312426687280346,0.0872651802258674,0.247160643145944,0.0,0.0,0.0,0.0,1.0,0.1669411662132162,-0.9859668589883592,4.419539778585308,2,7,False
43,112,NEIGHBOR_KNOCKED,0.086,77.3,101,3,4,0.0175852389497217,-0.0003061130173486,2.224634764894613e-05,0.9999999528999592,-0.21890604206115,-0.9757459427274714,-0.1954777945506451,0.1771090906309501,0.2637786916081478,0.0,0.0,0.0,0.0,1.0,-0.2185054379668982,-0.9758357308373647,5.9830328642884645,2,7,False
44,111,SUCCESS,0.086,57.1,100,3,4,0.0,0.0,0.0,1.0,0.0792906661405066,-0.9968515387273044,-0.1313478062999997,0.0786050595807106,0.1530718838046665,0.0,0.0,0.0,0.0,1.0,0.0792906661405066,-0.9968515387273044,4.41954,3,7,False
44,112,SUCCESS,0.086,77.3,100,3,4,0.0,0.0,0.0,1.0,-0.2739175449259063,-0.9617531796577352,-0.0987179042999996,0.1717028938272403,0.198058345893407,0.0,0.0,0.0,0.0,1.0,-0.2739175450875174,-0.9617531796117068,5.9830200000000335,3,7,False
44,68,SUCCESS,0.086,90.9,100,3,4,0.4380900262737928,0.007031535393682,-0.0030032350067441,0.999970768617514,-0.4590709044630396,0.8883996311770322,-0.1870486381762568,0.094338418213112,0.2094920766867909,0.0,0.0,0.0,0.0,1.0,-0.4698207822473645,0.8827618209735141,7.045037174444991,3,7,False
5,13,SUCCESS,0.08,84.8,99,2,3,0.1791914059392622,-0.0023590414495719,-0.002053295608373,0.9999951094383333,-0.337039735047191,-0.941490423211686,-0.1307848922875997,0.2654381158843358,0.2959089072922699,0.0,0.0,0.0,0.0,1.0,-0.3360668610630178,-0.941838130941432,6.5650069311189245,4,7,False
5,14,SUCCESS,0.08,92.3,99,2,3,0.0,3.6911628448669277e-10,0.0,1.0,-0.4342318276191768,-0.900801154463353,-0.2229913686124972,0.2051961062957882,0.3030356291174803,0.0,0.0,0.0,0.0,1.0,-0.4342318280214087,-0.9008011542694568,7.144019999999945,4,7,False
70,68,SUCCESS,0.074,90.9,98,3,4,0.0,0.0,-6.70079586460924e-17,1.0,-0.8695737615201481,-0.4938030713510198,-0.0656570214958272,0.1426260173107054,0.1570128188576244,0.0,0.0,0.0,0.0,1.0,-0.8695737615201483,-0.4938030713510198,7.035660000000003,5,7,False
70,69,SUCCESS,0.074,58.4,98,3,4,40.66613489875655,0.0598804017796332,0.6488931393105294,0.7585196314126852,-0.8609820957064633,0.5086352631040308,-0.1490987177773455,0.13049780504981,0.1981416280483906,40.70745613471119,47.25795188482043,-0.0515261098983307,0.7326069649469671,0.6786988248921154,-0.8354246916012242,0.5496049350788249,7.282652964211468,5,7,False
70,110,SUCCESS,0.074,51.4,98,3,4,4.007395559345301,0.0670526856785573,0.0196947581339231,0.9975550380030862,-0.9384071801856751,-0.3455314228488771,-0.1953436511236475,0.0780390900322319,0.21035503703828,1.1967263185082735,1.9279307359928448,0.0325470922872488,-0.0085145270002546,0.9994339345917804,-0.9251640099862982,-0.3795675890089572,4.157332534734101,5,7,False
110,69,APPROACH_BLOCKED,0.052,58.4,97,3,4,55.82262181969836,-0.1408629885007295,0.8152220167598361,0.5617567817665124,-0.7571779630053176,-0.653208643803125,0.0148178187037753,0.0515482328414701,0.0536356976296232,55.3239540178036,56.01487972015924,0.796884874981641,0.2291692763118197,0.5589775834684352,-0.3735864011219041,-0.9275953864141324,38.85989743115585,6,7,True
110,68,APPROACH_BLOCKED,0.052,90.9,97,3,4,0.0364091116192574,-0.0004301018500496,0.0004677823496155,0.9999997980960156,-0.6891944317236303,-0.7245764523369099,0.1176128879918027,0.0538891302822444,0.1293709000677859,0.0,0.0,0.0,0.0,1.0,-0.6897554465809264,-0.7240424185860568,7.035726217546986,6,7,False
110,109,APPROACH_BLOCKED,0.052,90.8,97,3,4,0.4789862058521109,0.0069671554489011,0.0046200451170905,0.9999650563535042,-0.9802760569531525,-0.1976331251697954,0.186284198376042,0.1273995372099569,0.2256821761812743,0.0,0.0,0.0,0.0,1.0,-0.98093949093183,-0.1943134455728735,7.039147899025116,6,7,False
27,47,SUCCESS,0.054,86.8,97,3,4,0.326327795958041,-0.0022845006565215,0.005217217972319,0.9999837807151571,0.3758901688041144,0.926664222356952,0.0576734758479304,0.1157771965989938,0.1293467783468297,0.0,0.0,0.0,0.0,1.0,0.3756235128982377,0.9267723434360714,6.723332904254956,7,7,False
27,48,SUCCESS,0.054,57.0,97,3,4,0.0,-5.272058624281702e-10,-1.1898468065260787e-09,1.0,0.4044791375779466,0.9145472252782798,-0.0498998704573456,0.0440640215049951,0.0665705269834372,0.0,0.0,0.0,0.0,1.0,0.4044791375794619,0.9145472252776096,4.411799590000002,7,7,True
27,46,SUCCESS,0.054,49.1,97,3,4,0.0,-2.1261982665557282e-13,4.540355558819365e-14,1.0,-0.0922586953226098,0.9957350717622484,0.1177744844000034,0.0532775808590407,0.1292645728646417,0.0,0.0,0.0,0.0,1.0,-0.0922586960673526,0.995735071693245,3.8003399900000128,7,7,False
89,88,SUCCESS,0.086,57.1,96,3,4,0.0,1.066729149024484e-15,-2.2257069013983076e-10,1.0,-0.9983120536005534,-0.0580779100506018,-0.098900520305967,0.0700188205999729,0.121177341755801,0.0,0.0,0.0,0.0,1.0,-0.9983120536247752,-0.0580779096342477,4.41954,8,7,False
89,87,SUCCESS,0.086,87.9,96,3,4,0.1752789404870834,-0.0021537589540913,0.002172548020495,0.9999953206677852,-0.9602567607134382,-0.2791181712180963,-0.0433696117244591,0.129369873593875,0.1364459138810157,0.0,0.0,0.0,0.0,1.0,-0.959711412447378,-0.2809875527817174,6.804945591681866,8,7,False
89,0,SUCCESS,0.086,75.7,96,3,4,0.002699236945174,7.554028710617587e-06,4.650099696448598e-05,0.999999998890297,0.2216686220912344,0.975122054914242,-0.101622567575081,0.2746550487090277,0.2928524236230772,0.0,0.0,0.0,0.0,1.0,0.2216701329126643,0.9751217114670772,5.859180290271955,8,7,False
0,1,SUCCESS,0.076,47.2,95,3,4,0.0,-2.6325609787069464e-14,-5.355454932173445e-15,1.0,-0.97483327110427,0.222935177906379,-0.1872399429999984,0.0646899028472535,0.1980999237380715,0.0,0.0,0.0,0.0,1.0,-0.9748332711042615,0.2229351779064147,3.653279999999981,9,7,False
0,2,SUCCESS,0.076,61.2,95,3,4,0.0,-3.147895255756162e-09,0.0,1.0,0.4188673380051071,0.9080474399239916,-0.2216770820942783,0.0715014776160094,0.2329231418882763,0.0,0.0,0.0,0.0,1.0,0.4188673473177224,0.9080474356282356,4.736879999999945,9,7,False
0,90,SUCCESS,0.076,51.7,95,3,4,0.0,1.284652216632467e-12,-7.493019165244396e-13,1.0,0.9628229479430672,-0.270133246591791,0.1472970370003579,0.2486616366086089,0.2890138865694115,0.0,0.0,0.0,0.0,1.0,0.962822948060403,-0.2701332461735772,4.001579999999969,9,7,False
38,37,SUCCESS,0.056,76.6,94,3,4,0.0014810024859092,-2.1819959656180133e-05,-1.3857405214701205e-05,0.9999999996659308,0.9909809871956802,0.1340025485454497,-0.0285392913062855,0.1088697314671046,0.1125482544421924,0.0,0.0,0.0,0.0,1.0,0.9909800270886646,0.1340096485755763,5.928840081910239,10,7,False
38,39,SUCCESS,0.056,60.0,94,3,4,1.9090959104164224e-06,3.2135698994498214e-08,-2.917467646928478e-09,0.9999999999999994,0.7816587627145032,0.6237063240593543,-0.0639123991670433,0.0529177163043759,0.0829763789650879,0.0,0.0,0.0,0.0,1.0,0.7816587365374748,0.6237063568656636,4.6440000000001,10,7,False
38,18,SUCCESS,0.056,51.0,94,3,4,0.0,-1.9300184079495213e-13,2.229075715715957e-12,1.0,-0.4165487158308252,-0.9091133963041632,0.1266912990998056,0.0998947633699212,0.1613370664674704,0.0,0.0,0.0,0.0,1.0,-0.416548715535173,-0.9091133964396286,3.9474001000000434,10,7,False
4,3,SUCCESS,0.064,81.4,93,3,4,17.76040705485945,0.2998533104115238,0.0559976541775953,0.952340409182482,0.0134624101426624,0.99990937765037,-0.0800721398951717,0.1503780517153073,0.1703675615399938,17.655618752040432,20.073809872108423,0.3370278594899503,0.0649563389890281,0.9392512421885664,0.0442361452093723,0.9990211026084562,6.643210257551732,11,7,False
4,113,SUCCESS,0.064,84.4,93,3,4,15.461680387803076,-0.2621068461175407,-0.048706007463398,0.9638089676151032,-0.6872190845194274,0.7264502253233045,-0.0521120368741826,0.1740563680381465,0.1816900757933875,15.562478085738388,17.55352193418375,-0.2961475843320892,-0.0570709897470523,0.953435635176051,-0.7027122991376958,0.7114741208509368,6.833959059089682,11,7,False
4,82,SUCCESS,0.064,63.2,93,3,4,1.4713668590566475e-05,3.683614043972657e-08,-2.541381365018536e-07,0.999999999999967,0.830692828949833,-0.5567310157799037,-0.0560585287500677,0.1583505857927302,0.1679805544297404,0.0,0.0,0.0,0.0,1.0,0.8306928912722663,-0.5567309227892078,4.891680040345631,11,7,False
119,60,SUCCESS,0.05,53.3,92,3,4,0.0,6.447811138583218e-11,5.384967545480636e-11,1.0,0.400749344303347,0.916187733513409,-0.0228782206936803,0.0840651528999465,0.0871226888600215,0.0,0.0,0.0,0.0,1.0,0.4007493442815925,0.9161877335229248,4.125419999999996,12,7,False
119,61,SUCCESS,0.05,85.8,92,3,4,0.0377094500943637,0.0003905931088236,0.0005297204278851,0.9999997834166224,0.7583841189528594,0.6518078920357557,-0.0946101979641912,0.1315567120122517,0.1620440003033065,0.0,0.0,0.0,0.0,1.0,0.7584888812273882,0.6516859804034647,6.6409570765979495,12,7,False
119,24,SUCCESS,0.05,76.6,92,3,4,0.0054444343475222,9.502330527843894e-05,0.0,0.9999999954852856,-0.5053050844677703,-0.8629407694685769,-0.1347748030063931,0.1749860756874406,0.220871850198034,0.0,0.0,0.0,0.0,1.0,-0.5053772204336124,-0.8628985253590343,5.928840841000652,12,7,False
83,58,NEIGHBOR_KNOCKED,0.056,74.89999999999999,91,3,4,0.007578084453138,-0.0001322624062653,1.76661893970425e-07,0.9999999912533124,0.9921188393117076,0.1253004735936368,-0.0212742852375013,0.0678581310355508,0.0711148448638156,28.14672192122999,0.008369995802875,-0.0001459852781522,-5.369268240959688e-06,0.9999999893297348,0.9920828081802706,0.125585435911766,6.005446554161699,13,7,True
83,82,NEIGHBOR_KNOCKED,0.056,63.2,91,3,4,0.0,0.0,0.0,1.0,0.7931494449350738,-0.6090270585115115,0.1121683363,0.0321016917796155,0.1166715658737095,0.0,2.1847134675159885,-0.0163487343971239,-0.0344375533720562,0.9992731227253936,0.8417157569700111,-0.5399209057523159,5.10606493069111,13,7,False
83,59,NEIGHBOR_KNOCKED,0.056,51.8,91,3,4,0.0,-9.501055869249584e-14,-6.401924328532479e-12,1.0,0.9693633244171384,0.2456313198168219,-0.027787856500279,0.1676582799480216,0.1699454730318207,0.0,0.0,0.0,0.0,1.0,0.9693633244729464,0.2456313195965806,4.009319971047642,13,7,False
61,60,SUCCESS,0.084,53.3,90,3,4,0.0,0.0,0.0,1.0,-0.9915189525022806,-0.12996217460777,0.0768473089999999,0.0665901699946054,0.1016846086703977,0.0,0.0,0.0,0.0,1.0,-0.9915189525022806,-0.12996217460777,4.125419999999991,14,7,False
61,100,SUCCESS,0.084,51.2,90,3,4,0.0,-3.544928056500512e-12,5.308231756529057e-13,1.0,-0.6955703761485874,-0.7184579680291064,-0.1255322919998734,0.0607311990979968,0.1394511917432834,0.0,0.0,0.0,0.0,1.0,-0.6955703761432507,-0.7184579680342731,3.9628799999999744,14,7,False
61,101,SUCCESS,0.084,77.3,90,3,4,0.0222289266410854,0.0003879679494292,0.0,0.9999999247404324,-0.9948929810558104,-0.1009354063046414,-0.1452122331530653,0.1026016774405532,0.1778024096319156,0.0,0.0,0.0,0.0,1.0,-0.994900262838642,-0.1008636059418909,5.983041033066687,14,7,False
36,35,SUCCESS,0.064,55.0,89,2,3,0.0,-1.1214659464383056e-10,-4.487423087754101e-12,1.0,0.857361796162075,0.5147142415765671,-0.1258315742082162,0.0898205275192534,0.1546004923393027,0.0,0.0,0.0,0.0,1.0,0.8573617962105957,0.5147142414957457,4.2570000000000245,15,7,False
36,117,SUCCESS,0.064,70.0,89,2,3,1.6108968939569464e-05,-2.1400029050747227e-07,-1.822761437228072e-07,0.9999999999999604,-0.2357948730175161,0.9718028492748172,-0.0087641290436172,0.2284897453236294,0.2286577653961269,0.0,0.0,0.0,0.0,1.0,-0.2357948212200366,0.9718028618427768,5.418000000003928,15,7,False
99,100,SUCCESS,0.048,51.2,88,3,4,0.0,0.0,0.0,1.0,-0.949508150901257,0.3137423646434697,0.0642039405,0.0676391594234178,0.0932587897371291,0.0,0.0,0.0,0.0,1.0,-0.949508150901257,0.3137423646434697,3.962879999999995,16,7,False
99,101,SUCCESS,0.048,77.3,88,3,4,0.0,0.0,0.0,1.0,-0.9156416588452834,0.4019954633911403,0.04052333654,0.1355685491081609,0.1414954851280631,0.0,0.0,0.0,0.0,1.0,-0.9156416588452836,0.4019954633911403,5.983020039999995,16,7,False
99,115,SUCCESS,0.048,83.3,88,3,4,0.3806599010725914,-0.0066437197285392,0.0,0.9999779302505476,-0.2030347529223299,0.9791715320135532,-0.1471712267255539,0.0819405250222176,0.1684447078919996,0.0,0.0,0.0,0.0,1.0,-0.1878300586155853,0.982201541986402,6.454018575564641,16,7,False
32,33,SUCCESS,0.058,84.8,87,3,4,0.3300219470162931,-0.0016708052347768,-0.0055122855979413,0.9999834114210866,-0.6232256414327485,-0.7820420703905508,-0.0797166769971066,0.0694517742814668,0.1057274682488181,0.0,0.0,0.0,0.0,1.0,-0.6263280968274036,-0.7795595648342483,6.568535497688821,17,7,False
32,78,SUCCESS,0.058,73.3,87,3,4,0.007499506502618,-0.0001238612704355,4.231856131442365e-05,0.9999999914337624,-0.0799151473496112,0.9968016699545053,-0.0368054685868914,0.1460767231898061,0.1506421308126379,0.0,0.0,0.0,0.0,1.0,-0.0798507730535106,0.9968068288503832,5.673422250300442,17,7,False
32,86,SUCCESS,0.058,80.0,87,3,4,0.0180753142468226,-0.0002968311150555,0.0001068408657732,0.999999950238158,0.6875577190899307,0.7261297287123367,0.1416846146005612,0.1271641365457101,0.1903818469232967,0.0,0.0,0.0,0.0,1.0,0.6873990490142049,0.7262799373618734,6.192014041862139,17,7,False
115,101,SUCCESS,0.086,77.3,86,2,3,0.0,0.0,0.0,1.0,-0.9731401961658036,-0.2302132893783088,0.188729541,0.1117914946157095,0.2193540013641987,0.0,0.0,0.0,0.0,1.0,-0.9731401961658036,-0.2302132893783088,5.983020000000005,18,7,False
115,100,SUCCESS,0.086,51.2,86,2,3,0.0,0.0,0.0,1.0,-0.6378971338952941,-0.7701215790822702,0.216450425,0.0766275886858324,0.2296139669760656,0.0,0.0,0.0,0.0,1.0,-0.6378971338952942,-0.7701215790822702,3.9628799999999744,18,7,False
21,20,APPROACH_BLOCKED,0.088,76.5,85,2,3,0.0045180085593569,5.306499876065944e-05,5.8327344342647765e-05,0.9999999968910136,0.8078225185850779,-0.5894258040388644,0.0762873469183555,0.0546308420897535,0.0938311686342929,0.0,0.0,0.0,0.0,1.0,0.8078501861775591,-0.589387883055703,5.921100850525208,19,7,False
21,23,APPROACH_BLOCKED,0.088,71.7,85,2,3,0.0002342811512475,4.089003583183132e-06,0.0,0.99999999999164,0.8209103741521638,-0.571057052849673,0.2360127012337807,0.1010161810605614,0.2567221532702738,0.0,23.3222678535749,0.3012782246588641,0.2568465709863393,0.9182925842665628,0.2602137400965435,-0.9655510392853236,18.45522280937045,19,7,False
72,90,GRASP_FAILED,0.088,86.8,90,3,4,6.985371839454577,-0.0505598426156329,0.110608035206271,0.9925772337014842,-0.1720414863848738,0.985089705033244,-0.2558083411530643,0.0701808610755891,0.265260740903726,3.282895105645597,0.0071843960169612,5.171763660914948e-05,-0.0001142290704904,0.9999999921385028,0.1023788172410315,0.9947454839205492,8.998083872760313,1,8,False
72,89,GRASP_FAILED,0.088,53.6,90,3,4,0.0088076811001785,0.0001537230339502,6.515454140075932e-10,0.9999999881846144,0.6967812698270283,-0.7172836691422955,-0.2662703227424237,0.1038177827429444,0.2857936612085994,4.554704363062589e-05,0.0,0.0,9.091079762581786e-16,1.0,0.6965550384921317,-0.7175033646967969,4.148642261540636,1,8,False
72,91,GRASP_FAILED,0.088,51.1,90,3,4,0.0002855448480749,4.493764334215092e-06,2.1548645457920994e-06,0.9999999999875814,0.7607228323638794,-0.6490768616429621,-0.3464355703718765,0.1019205955223735,0.3611168954930283,5.331814711926508e-06,8.708030475445653,0.0805418461569959,0.1281982002002777,0.9884726766497052,0.9881813031108816,-0.1532896349466571,6.151519990043375,1,8,False
89,91,SUCCESS,0.052,51.1,90,3,4,10.752386548715911,0.0993036133231793,0.1579407354942886,0.9824426275627924,0.5258528560452734,0.8505755544271356,-0.0760917974694307,0.029367840831957,0.0815624406038712,10.901289054511954,0.0,-3.783348023779095e-13,-1.476268597180343e-13,1.0,0.5334344827572819,0.8458413873803238,7.040038275619749,2,8,False
89,90,SUCCESS,0.052,86.8,90,3,4,1.5881107829924093e-05,-1.144517151103102e-07,2.527902367206631e-07,0.9999999999999616,-0.5335392175182719,0.8457753267682795,-0.0006360770766557,0.1288739269275647,0.1288754966460992,0.0,0.0,0.0,0.0,1.0,-0.5335392302767474,0.8457753187198691,6.7183200248534725,2,8,False
89,80,SUCCESS,0.052,57.6,90,3,4,0.0,-1.1727787659365318e-09,-1.3294369279230734e-09,1.0,0.458220574293339,-0.8888385147451041,-0.0495720111630348,0.212591846521985,0.218294932369891,0.0,0.0,0.0,0.0,1.0,0.4582205743186358,-0.8888385147320629,4.458240004842507,2,8,False
